 timedelta, ntokenstitle, ntokenscontent, nuniquetokens, nnonstopwords, nnonstopuniquetokens, numhrefs, numselfhrefs, numimgs, numvideos, averagetokenlength, numkeywords, datachannelislifestyle, datachannelisentertainment, datachannelisbus, datachannelissocmed, datachannelistech, datachannelisworld, kwminmin, kwmaxmin, kwavgmin, kwminmax, kwmaxmax, kwavgmax, kwminavg, kwmaxavg, kwavgavg, selfreferenceminshares, selfreferencemaxshares, selfreferenceavgsharess, weekdayismonday, weekdayistuesday, weekdayiswednesday, weekdayisthursday, weekdayisfriday, weekdayissaturday, weekdayissunday, isweekend, LDA00, LDA01, LDA02, LDA03, LDA04, globalsubjectivity, globalsentimentpolarity, globalratepositivewords, globalratenegativewords, ratepositivewords, ratenegativewords, avgpositivepolarity, minpositivepolarity, maxpositivepolarity, avgnegativepolarity, minnegativepolarity, maxnegativepolarity, titlesubjectivity, titlesentimentpolarity, abstitlesubjectivity, abstitlesentimentpolarity, shares
685,10,829,0.456654456,0.999999998,0.654008437,27,3,1,0,4.87092883,10,0,0,0,1,0,0,217,4400,1151.75,0,80400,20340,0,4400,2568.8355,2100,2100,2100,0,0,0,0,1,0,0,0,0.68585284,0.254058976,0.020019268,0.020022007,0.020046909,0.402966068,0.160864325,0.061519903,0.016887817,0.784615385,0.215384615,0.351752822,0.033333333,1,-0.260119048,-0.7,-0.05,0.283333333,0.266666667,0.216666667,0.266666667,5600
685,9,373,0.674731181,0.999999996,0.835443034,12,0,1,0,4.90616622,8,0,0,0,0,1,0,217,2100,583.4285714,0,80400,38984.625,0,6025,3050.79804,0,0,0,0,0,0,0,1,0,0,0,0.025020542,0.260604918,0.025047645,0.163676518,0.525650378,0.367179144,0.066109626,0.032171582,0.029490617,0.52173913,0.47826087,0.387310606,0.1,0.8,-0.218181818,-0.5,-0.083333333,0.3,0.2,0.2,0.2,1300
685,11,633,0.523809523,0.999999997,0.729050277,5,0,1,0,4.431279621,9,0,0,0,0,0,0,217,1000,511.4285714,0,80400,29922.22222,0,3399.048077,2014.045396,0,0,0,0,0,0,0,1,0,0,0,0.02222358,0.023292183,0.022222818,0.910038623,0.022222797,0.468279758,0.16553771,0.04107425,0.009478673,0.8125,0.1875,0.478477356,0.05,1,-0.289814815,-0.6,-0.05,1,1,0.5,1,2700
685,9,344,0.567647057,0.999999995,0.706976741,8,0,0,2,4.75,10,0,0,0,0,0,1,217,1500,555.25,0,80400,27110,0,3202.685547,1953.94325,0,0,0,0,0,0,0,1,0,0,0,0.020042255,0.02006582,0.588795688,0.351092467,0.02000377,0.452781385,0.251060606,0.052325581,0.011627907,0.818181818,0.181818182,0.459520202,0.1,1,-0.291666667,-0.6,-0.166666667,0.9,0.6,0.4,0.6,10800
685,9,457,0.493362831,0.999999996,0.687242796,2,1,1,0,4.573304158,5,0,0,1,0,0,0,217,358,309,0,80400,41180,0,2752.04003,1851.516259,2600,2600,2600,0,0,0,0,1,0,0,0,0.704445113,0.040004262,0.040107975,0.040001117,0.175441534,0.405281883,0.033552271,0.026258206,0.015317287,0.631578947,0.368421053,0.319444444,0.05,0.7,-0.234807256,-0.7,-0.071428571,0,0,0.5,0,750
685,11,415,0.544794188,0.999999996,0.726141076,7,2,1,0,4.45060241,5,0,0,1,0,0,0,217,483,339.4,11400,80400,53940,2233.404167,2752.04003,2402.053246,400,700,550,0,0,0,0,1,0,0,0,0.486803037,0.040002248,0.040018112,0.040000461,0.393176143,0.370580321,0.101150501,0.043373494,0.012048193,0.782608696,0.217391304,0.317797018,0.05,0.85,-0.205555556,-0.5,-0.05,0.357142857,0,0.142857143,0,4300
685,12,500,0.409638553,0.999999997,0.53287197,7,3,1,0,5.006,7,0,0,1,0,0,0,217,761,437,0,80400,37914.28571,0,5800.407407,2324.118204,0,0,0,0,0,0,0,1,0,0,0,0.72838348,0.028611454,0.185573232,0.028749474,0.02868236,0.482954545,0.014015152,0.012,0.014,0.461538462,0.538461538,0.365277778,0.2,0.6,-0.192857143,-0.5,-0.1,0,0,0.5,0,2900
685,11,197,0.663265303,0.999999993,0.746268651,4,3,1,1,4.527918782,7,0,0,0,1,0,0,217,670,410.8333333,0,80400,22914.28571,0,3846.364017,2202.389339,1100,2700,1900,0,0,0,0,1,0,0,0,0.029695843,0.02860735,0.472627575,0.440344453,0.02872478,0.539688552,0.159638047,0.065989848,0.020304569,0.764705882,0.235294118,0.334498834,0.033333333,1,-0.36875,-0.8,-0.05,0.727272727,0.318181818,0.227272727,0.318181818,1600
685,9,783,0.462724935,0.999999998,0.652078773,7,2,1,0,4.964240102,7,0,0,0,0,0,1,217,465,320.5,0,80400,22228.57143,0,3196.055556,1411.089842,2400,2400,2400,0,0,0,0,1,0,0,0,0.028581984,0.02858801,0.467840617,0.446411184,0.028578205,0.406440253,0.101503127,0.039591315,0.017879949,0.688888889,0.311111111,0.310658428,0.0625,0.9,-0.201955782,-0.5,-0.05,0,0,0.5,0,716
685,13,311,0.626623375,0.999999994,0.790419157,8,7,1,0,4.575562701,6,0,0,0,0,1,0,217,849,511,823,80400,33270.5,823,8338.777778,3610.313223,2400,8600,4450,0,0,0,0,1,0,0,0,0.357731112,0.033347164,0.20981324,0.033359705,0.365748779,0.570916005,0.144171627,0.051446945,0.019292605,0.727272727,0.272727273,0.394122024,0.033333333,0.8,-0.350694444,-0.7,-0.125,0,0,0.5,0,4700
684,9,502,0.457661289,0.999999997,0.612244896,9,7,7,0,4.328685259,9,0,0,0,0,1,0,217,851,401.8888889,5900,80400,31122.22222,2119.021739,3907.491071,2734.28391,416,4800,2719.333333,0,0,0,0,0,1,0,1,0.022272397,0.022234339,0.022225962,0.022307021,0.910960282,0.452432129,0.199108192,0.057768924,0.007968127,0.878787879,0.121212121,0.337251829,0.033333333,1,-0.196329365,-0.388888889,-0.071428571,0,0,0.5,0,4200
684,10,253,0.563492061,0.999999994,0.640243899,12,1,11,0,5.18972332,5,0,0,0,0,0,0,217,463,356.8,13000,80400,58940,2749.100843,3907.491071,3299.861277,2100,2100,2100,0,0,0,0,0,1,0,1,0.040116057,0.040055739,0.040004509,0.839560783,0.040262911,0.57037037,0.064814815,0.015810277,0.007905138,0.666666667,0.333333333,0.458333333,0.2,1,-0.625,-1,-0.25,0,0,0.5,0,2400
684,9,243,0.666666664,0.999999994,0.844155839,6,3,1,0,4.70781893,9,1,0,0,0,0,0,217,2000,558.4444444,3000,80400,30033.33333,2299.363636,2880.065041,2572.190461,1700,1800,1750,0,0,0,0,0,1,0,1,0.02227752,0.133177578,0.022241251,0.022235189,0.800068462,0.393122294,0.076406926,0.049382716,0.016460905,0.75,0.25,0.311868687,0.033333333,0.8,-0.553571429,-0.714285714,-0.4,0,0,0.5,0,4200
684,9,1563,0.449086162,0.999999999,0.625383827,62,53,1,0,4.698016635,10,0,0,0,1,0,0,217,1400,444.2,1400,80400,37750,1400,3835.045455,2602.465895,558,42700,4628.5,0,0,0,0,0,1,0,1,0.628088617,0.020001747,0.020030503,0.020056262,0.311822872,0.420577517,0.213834776,0.063339731,0.01087652,0.853448276,0.146551724,0.347831453,0.033333333,1,-0.222875817,-0.6,-0.05,0,0,0.5,0,2100
684,10,190,0.657894733,0.999999991,0.784482752,7,2,0,0,4.757894737,10,0,0,0,1,0,0,217,531,381,0,80400,34490,0,4465.363636,2529.451129,2000,2000,2000,0,0,0,0,0,1,0,1,0.20474375,0.412904708,0.340996471,0.02059883,0.020756241,0.373809524,0.20952381,0.047368421,0,1,0,0.325925926,0.033333333,0.5,0,0,0,0.55,0.35,0.05,0.35,4900
684,8,420,0.498694516,0.999999996,0.626016258,9,9,7,1,4.228571429,8,0,0,0,0,1,0,217,342,248.25,0,80400,22550,0,2952.395833,1296.581247,690,7800,3027.142857,0,0,0,0,0,1,0,1,0.02500311,0.28120313,0.02500211,0.025001837,0.643789813,0.508363636,0.171575758,0.028571429,0.00952381,0.75,0.25,0.417866162,0.136363636,1,-0.20625,-0.3,-0.1,0,0,0.5,0,2600
684,10,77,0.736842096,0.999999979,0.872340407,3,1,0,1,4.662337662,7,0,1,0,0,0,0,217,979,420.6666667,0,80400,39082.71429,0,3187.300952,2080.380914,0,0,0,0,0,0,0,0,1,0,1,0.028697985,0.884700352,0.028601723,0.029410687,0.028589253,0.57,0.035,0.038961039,0.038961039,0.5,0.5,0.325,0.1,0.5,-0.283333333,-0.4,-0.05,0.4,-0.4,0.1,0.4,3800
684,9,1742,0.437644342,0.999999999,0.688524589,21,12,1,0,4.741676234,9,0,1,0,0,0,0,217,1300,485.2857143,0,80400,28566.66667,0,3815.976,1988.580129,2000,5300,3166.666667,0,0,0,0,0,1,0,1,0.022278626,0.708275194,0.118342179,0.02226054,0.128843461,0.459819909,0.160488107,0.056831228,0.016647532,0.7734375,0.2265625,0.406062792,0.05,1,-0.347413793,-0.666666667,-0.05,0,0,0.5,0,1500
684,9,507,0.461693547,0.999999997,0.62237762,11,0,1,0,4.857988166,8,0,0,1,0,0,0,217,1700,649.6666667,0,80400,34425,0,4322.394231,2152.948639,0,0,0,0,0,0,0,0,1,0,1,0.899938905,0.025001527,0.025000689,0.025018606,0.025040274,0.503950216,0.03023416,0.031558185,0.023668639,0.571428571,0.428571429,0.436789773,0.1,0.8,-0.475694444,-0.7,-0.05,1,-1,0.5,1,3100
684,7,643,0.48826291,0.999999997,0.716763004,16,0,1,0,4.561430793,8,0,0,1,0,0,0,217,1400,558,5700,80400,42087.5,2231.263265,5313.888889,3668.763345,0,0,0,0,0,0,0,0,1,0,1,0.899856739,0.025014098,0.025007332,0.025022234,0.025099596,0.467225108,0.148320707,0.043545879,0.017107309,0.717948718,0.282051282,0.407169913,0.1,1,-0.289520202,-1,-0.1,0,0,0.5,0,5200
684,10,400,0.581578946,0.999999996,0.68110236,5,4,0,18,4.47,5,0,0,0,0,0,0,217,630,359.4,5700,80400,52500,2011.090909,3202.527721,2838.848271,1400,4600,3000,0,0,0,0,0,1,0,1,0.040087686,0.040143219,0.040027753,0.839735685,0.040005656,0.483867439,0.11795513,0.0525,0.015,0.777777778,0.222222222,0.301363121,0.0625,1,-0.316666667,-0.6,-0.05,0,0,0.5,0,1000
684,12,445,0.535307516,0.999999996,0.748987851,9,2,0,1,4.617977528,6,0,0,0,0,0,0,217,382,315,32700,80400,53700,2749.100843,3343,3048.925074,0,0,0,0,0,0,0,0,1,0,1,0.034402054,0.03352066,0.033525451,0.865213587,0.033338248,0.464491476,0.02303057,0.026966292,0.017977528,0.6,0.4,0.339781746,0.05,0.75,-0.394444444,-1,-0.155555556,0.644444444,-0.577777778,0.144444444,0.577777778,4700
684,11,435,0.528436018,0.999999995,0.738532107,7,2,1,0,4.149425287,6,0,0,0,0,0,1,217,413,307.5,0,80400,25283.33333,0,2749.100843,1393.30741,1600,1600,1600,0,0,0,0,0,1,0,1,0.033357542,0.033357794,0.505741216,0.033347787,0.39419566,0.348705062,0.237068149,0.052873563,0.016091954,0.766666667,0.233333333,0.459519104,0.033333333,0.8,-0.254639805,-1,-0.076923077,0,0,0.5,0,7200
684,10,506,0.481707316,0.999999997,0.587020647,20,3,1,7,4.709486166,10,0,0,0,0,0,0,217,589,358.2222222,0,80400,46490,0,3907.491071,2688.068762,739,2000,1369.5,0,0,0,0,0,1,0,1,0.020057522,0.447495169,0.020002177,0.492348168,0.020096964,0.305409357,0.346491228,0.043478261,0.003952569,0.916666667,0.083333333,0.635606061,0.1,1,-0.408333333,-0.666666667,-0.15,0,0,0.5,0,1700
684,7,307,0.589403972,0.999999995,0.701086953,3,1,1,0,4.706840391,2,0,0,0,1,0,0,217,440,328.5,9100,80400,44750,2749.100843,3180,2964.550422,2700,2700,2700,0,0,0,0,0,1,0,1,0.599187532,0.100003095,0.100002147,0.10080568,0.100001546,0.32960928,0.400564713,0.100977199,0.019543974,0.837837838,0.162162162,0.552150538,0.033333333,1,-0.208234127,-0.3,-0.166666667,0.066666667,0.033333333,0.433333333,0.033333333,3100
684,8,521,0.498054474,0.999999997,0.65286624,10,0,1,0,5.038387716,6,0,0,0,0,1,0,217,397,303.8,0,80400,36050,0,2952.395833,2199.78929,0,0,0,0,0,0,0,0,1,0,1,0.033334149,0.033335624,0.533434051,0.03333362,0.366562557,0.440358127,-0.007532713,0.028790787,0.042226488,0.405405405,0.594594595,0.324959596,0.136363636,0.7,-0.220265152,-0.666666667,-0.083333333,0,0,0.5,0,2200
684,9,109,0.783018861,0.999999985,0.882352928,3,1,0,0,4.752293578,7,0,0,0,0,0,1,217,630,356,0,80400,38757.14286,0,3044.22093,2064.378941,0,0,0,0,0,0,0,0,1,0,1,0.255587114,0.029301331,0.363693242,0.321092202,0.030326111,0.497290043,-0.038155844,0.055045872,0.027522936,0.666666667,0.333333333,0.188787879,0.1,0.5,-0.471428571,-0.714285714,-0.2,0,0,0.5,0,7700
684,6,798,0.477477477,0.999999998,0.656184485,29,25,11,0,4.703007519,10,0,0,0,0,1,0,217,5400,943.9,10800,80400,42380,2384.904615,7350,3948.758812,386,27300,4986.25,0,0,0,0,0,1,0,1,0.020037994,0.020011468,0.020003769,0.02006683,0.91987994,0.535558273,0.234667173,0.06641604,0.016290727,0.803030303,0.196969697,0.418981867,0.1,1,-0.280128205,-1,-0.025,0.5,0.5,0,0.5,916
683,10,633,0.435816164,0.999999998,0.512585811,4,3,16,1,4.82464455,7,0,1,0,0,0,0,217,894,435.1428571,915,80400,41345,904.5,3818.77459,2393.674493,3100,3100,3100,0,0,0,0,0,0,1,1,0.167838404,0.745827628,0.028777094,0.028984931,0.028571943,0.365582656,0.236320522,0.04107425,0.006319115,0.866666667,0.133333333,0.446270396,0.033333333,1,-0.420138889,-1,-0.125,0.366666667,0.525,0.133333333,0.525,5700
683,13,140,0.748201433,0.999999989,0.886363626,7,0,1,0,4.6,5,0,0,0,0,1,0,217,463,299.25,0,80400,33000,0,2954.182444,1796.945489,0,0,0,0,0,0,0,0,0,1,1,0.040077646,0.040495931,0.640324676,0.040059995,0.239041751,0.355858586,0.076313131,0.057142857,0.021428571,0.727272727,0.272727273,0.268465909,0.1,0.55,-0.288888889,-0.4,-0.166666667,0.454545455,0.136363636,0.045454545,0.136363636,28200
683,10,229,0.524229073,0.999999995,0.534759355,4,3,14,1,5.11790393,9,0,0,0,0,1,0,217,634,396.8888889,1400,80400,32811.11111,1005,3777.929134,2396.577821,1500,1500,1500,0,0,0,0,0,0,1,1,0.022271316,0.355374383,0.022229497,0.022356891,0.577767913,0.394949495,0.25959596,0.026200873,0.004366812,0.857142857,0.142857143,0.406060606,0.1,1,-0.1,-0.1,-0.1,0,0,0.5,0,680
683,12,191,0.582887697,0.999999991,0.727272721,7,6,1,0,4.188481675,9,0,0,0,0,1,0,217,1700,636.5,0,80400,20500,0,2954.182444,1490.514858,1000,6500,3750,0,0,0,0,0,0,1,1,0.022227935,0.022233968,0.022237377,0.022222501,0.911078219,0.425,0.183441558,0.02617801,0,1,0,0.256818182,0.136363636,0.5,0,0,0,0.5,0.136363636,0,0.136363636,2600
683,8,90,0.75280898,0.999999981,0.942307674,3,1,1,1,4.177777778,9,0,0,0,0,0,0,217,589,375.5555556,1400,80400,37233.33333,1005,4324.672131,2625.290631,888,888,888,0,0,0,0,0,0,1,1,0.022845378,0.591047363,0.022334309,0.341549882,0.022223068,0.507407407,0.161111111,0.055555556,0.022222222,0.714285714,0.285714286,0.49,0.25,1,-0.5,-0.7,-0.3,0.5,0.136363636,0,0.136363636,1000
683,12,98,0.791666658,0.999999984,0.919354824,4,3,0,1,4.734693878,7,0,1,0,0,0,0,217,589,378.4285714,1400,80400,46385.71429,1005,3777.929134,2542.171744,0,0,0,0,0,0,0,0,0,1,1,0.029485453,0.748245196,0.028954203,0.029007795,0.164307353,0.3875,0.1275,0.040816327,0.030612245,0.571428571,0.428571429,0.425,0.1,1,-0.141666667,-0.15,-0.125,0.35,0.55,0.15,0.55,1100
683,11,617,0.482233502,0.999999997,0.691358023,7,6,1,1,4.106969206,9,0,0,0,0,1,0,217,1700,650,0,80400,24333.33333,0,2954.182444,1956.761819,429,717,573,0,0,0,0,0,0,1,1,0.022223728,0.022235678,0.022223282,0.022223113,0.911094199,0.451993355,0.175775194,0.037277147,0.012965964,0.741935484,0.258064516,0.432608696,0.1,1,-0.242708333,-0.5,-0.125,0.333333333,0.25,0.166666667,0.25,1500
683,10,302,0.621527776,0.999999994,0.820224714,3,3,1,0,4.503311258,6,0,0,0,0,1,0,217,783,389.75,0,80400,27733.33333,0,2954.182444,1592.995015,0,0,0,0,0,0,0,0,0,1,1,0.033348983,0.033645174,0.531228175,0.033342783,0.368434885,0.399568668,0.11668392,0.046357616,0.029801325,0.608695652,0.391304348,0.373809524,0.1,1,-0.255246914,-0.666666667,-0.125,0.1125,0,0.3875,0,1700
683,10,239,0.630901285,0.999999993,0.7867647,3,2,1,0,4.640167364,6,0,1,0,0,0,0,217,730,414,1400,80400,50316.66667,1005,3987.047619,2705.498668,1200,1200,1200,0,0,0,0,0,0,1,1,0.033676252,0.697196929,0.20198529,0.033424116,0.033717413,0.431734007,0.190909091,0.037656904,0.012552301,0.75,0.25,0.395892256,0.1,1,-0.155555556,-0.25,-0.05,0.366666667,0.525,0.133333333,0.525,5400
683,9,67,0.82089551,0.999999976,0.878048759,3,1,0,0,5.373134328,10,0,0,0,0,0,0,217,3500,1125.6,3100,80400,38740,2755.226958,8600,4210.001308,0,0,0,0,0,0,0,0,0,1,1,0.020036983,0.832873934,0.020012759,0.1070737,0.020002624,0.423571429,0.412321429,0.134328358,0.014925373,0.9,0.1,0.478968254,0.25,1,-0.1875,-0.1875,-0.1875,0,0,0.5,0,3200
683,9,473,0.502242151,0.999999997,0.624999998,14,1,7,0,4.598308668,10,0,1,0,0,0,0,217,634,350.2,16500,80400,57590,2489.419355,4315.514286,3079.133641,6800,6800,6800,0,0,0,0,0,0,1,1,0.020351069,0.230217072,0.020010878,0.020260883,0.709160098,0.523263889,0.271440972,0.063424947,0.010570825,0.857142857,0.142857143,0.401666667,0.1,1,-0.36,-0.5,-0.1875,1,1,0.5,1,1200
683,11,303,0.579999998,0.999999995,0.715846991,4,0,1,1,4.554455446,7,0,0,0,0,1,0,217,462,335.8571429,7000,80400,37942.85714,2308.8,3777.929134,2774.581912,0,0,0,0,0,0,0,0,0,1,1,0.028582919,0.171541367,0.028576187,0.028572885,0.742726643,0.325332723,0.178330281,0.04290429,0.01650165,0.722222222,0.277777778,0.514139194,0.1,1,-0.276111111,-0.5,-0.125,1,0,0.5,0,3200
683,11,311,0.376205787,0.999999996,0.384328357,25,5,14,0,5.823151125,10,0,0,0,0,0,0,217,498,376.3333333,0,80400,40650,0,3777.929134,2461.723118,971,1400,1185.5,0,0,0,0,0,0,1,1,0.020024454,0.461392259,0.020008456,0.478573074,0.020001757,0.381746032,0.631746032,0.028938907,0,1,0,0.687301587,0.1,1,0,0,0,1,1,0.5,1,15300
683,10,230,0.502183404,0.999999995,0.489690719,2,2,15,0,5.330434783,5,0,1,0,0,0,0,217,589,363.5,0,80400,44000,0,3777.929134,2045.058602,888,888,888,0,0,0,0,0,0,1,1,0.040000163,0.83984948,0.040000335,0.040149942,0.040000081,0.316666667,0.469047619,0.026086957,0.004347826,0.857142857,0.142857143,0.734722222,0.033333333,1,-0.125,-0.125,-0.125,0.3,1,0.2,1,1500
683,8,159,0.547169808,0.999999992,0.575999995,7,3,10,0,5.918238994,7,0,0,0,0,0,0,217,1000,446.2857143,1000,80400,41171.42857,1000,3777.929134,2303.884126,3700,3700,3700,0,0,0,0,0,0,1,1,0.028571642,0.618019856,0.02857155,0.29626534,0.028571611,0.144444444,0.344444444,0.031446541,0,1,0,0.686666667,0.1,1,0,0,0,0,0,0.5,0,21700
683,10,395,0.555837562,0.999999995,0.749999996,3,0,1,0,4.84556962,7,0,0,0,0,1,0,217,2200,641.5,0,80400,30053.14286,0,4641.026549,2202.942798,0,0,0,0,0,0,0,0,0,1,1,0.028581141,0.028615781,0.028577215,0.029302421,0.884923443,0.494632132,0.236981299,0.065822785,0.015189873,0.8125,0.1875,0.380725524,0.033333333,1,-0.188425926,-0.4,-0.05,0.8,0.4,0.3,0.4,4200
683,10,592,0.510204081,0.999999997,0.720238093,17,1,1,0,4.709459459,9,0,0,1,0,0,0,217,1400,582.6666667,5800,80400,34100,2018.75,5292.5,3648.181335,2000,2000,2000,0,0,0,0,0,0,1,1,0.911047277,0.022222327,0.022224625,0.02223512,0.022270651,0.428880624,0.161752066,0.052364865,0.015202703,0.775,0.225,0.410312805,0.033333333,0.9,-0.225925926,-0.3,-0.1,0,0,0.5,0,4700
683,10,96,0.702127652,0.999999984,0.796874988,4,3,10,1,4.458333333,8,0,0,0,0,0,0,217,900,399.25,4400,80400,39962.5,2042.608696,3366.920455,2917.842715,2600,2600,2600,0,0,0,0,0,0,1,1,0.025173821,0.025049712,0.025009587,0.899733415,0.025033464,0.733333333,0.04,0.041666667,0.020833333,0.666666667,0.333333333,0.425,0.2,0.5,-0.65,-0.7,-0.6,1,0.5,0.5,0.5,1000
683,10,320,0.583870966,0.999999994,0.815028897,1,0,0,0,4.6875,10,0,0,0,0,1,0,217,730,376.3,20000,80400,53960,2345.276119,4641.026549,3315.031177,0,0,0,0,0,0,0,0,0,1,1,0.135631263,0.020446702,0.117477639,0.020433182,0.706011213,0.423428571,0.210428571,0.046875,0.00625,0.882352941,0.117647059,0.364047619,0.05,0.5,-0.1,-0.1,-0.1,0,0,0.5,0,1800
683,8,21,0.952380907,0.999999917,0.999999917,1,1,0,0,4.095238095,8,0,0,0,0,0,0,217,697,374.125,8300,80400,46475,1361.269231,4401.558824,3078.134722,0,0,0,0,0,0,0,0,0,1,1,0.025057903,0.774668186,0.025019792,0.150249992,0.025004127,0.3,0.125,0.047619048,0,1,0,0.25,0.25,0.25,0,0,0,0.7,-0.6,0.2,0.6,3000
683,9,227,0.581497795,0.999999994,0.627218931,8,3,9,0,5.471365639,7,0,0,0,0,0,0,217,3900,860.5714286,2000,80400,42500,1087.421053,3900,2761.024629,1200,1200,1200,0,0,0,0,0,0,1,1,0.028571541,0.465312074,0.028571493,0.448973349,0.028571543,0.326666667,0.328888889,0.039647577,0,1,0,0.548148148,0.1,1,0,0,0,0,0,0.5,0,888
683,13,604,0.553633217,0.999999997,0.73024523,9,2,11,0,4.76986755,10,0,1,0,0,0,0,217,1000,432.6666667,0,80400,34310,0,3777.929134,2348.281787,795,1900,1347.5,0,0,0,0,0,0,1,1,0.020017935,0.91985693,0.020000427,0.020119305,0.020005403,0.361788618,0.093699187,0.031456954,0.014900662,0.678571429,0.321428571,0.342982456,0.033333333,1,-0.332407407,-0.8,-0.125,0,0,0.5,0,1100
683,10,788,0.414154652,0.999999998,0.508771929,8,3,26,0,4.836294416,10,0,1,0,0,0,0,217,1000,425.2,400,80400,35800,400,3777.929134,2362.379966,982,1900,1441,0,0,0,0,0,0,1,1,0.020000087,0.819654974,0.020000112,0.020376998,0.119967829,0.394236111,0.104236111,0.02284264,0.007614213,0.75,0.25,0.336574074,0.033333333,1,-0.42037037,-0.8,-0.155555556,0,0,0.5,0,1200
683,13,856,0.41055341,0.999999998,0.496268656,8,2,20,0,4.640186916,10,0,1,0,0,0,0,217,1000,428.4,2000,80400,33530,1087.421053,3818.77459,2580.371776,795,795,795,0,0,0,0,0,0,1,1,0.214958649,0.724776664,0.020088508,0.020175816,0.020000364,0.393268398,0.160519481,0.046728972,0.01635514,0.740740741,0.259259259,0.489625,0.033333333,1,-0.310119048,-0.8,-0.1,0.3,1,0.2,1,3500
683,12,860,0.485981308,0.999999998,0.646098002,33,31,30,0,4.593023256,10,0,0,0,0,0,0,217,3100,808.4,3100,80400,41970,1361.269231,8600,3884.259606,191,9800,1841.4,0,0,0,0,0,0,1,1,0.02003685,0.832837512,0.02001268,0.107110394,0.020002565,0.47103024,0.086105165,0.058139535,0.03372093,0.632911392,0.367088608,0.315822511,0.05,1,-0.268582375,-0.7,-0.1,0.5,0.5,0,0.5,1100
683,8,0,0,0,0,0,0,10,0,0,10,0,1,0,0,0,0,217,1000,417.7,1600,80400,33840,915.9230769,3777.929134,2254.451294,0,0,0,0,0,0,0,0,0,1,1,0.020000412,0.766320993,0.020000118,0.173678211,0.020000265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,982
683,9,163,0.736196315,0.999999989,0.877777768,3,0,0,0,4.644171779,10,0,0,0,0,1,0,217,419,332.4444444,0,80400,42460,0,4641.026549,2917.747762,0,0,0,0,0,0,0,0,0,1,1,0.020024791,0.02021622,0.020010058,0.165552595,0.774196336,0.599603175,0.128339947,0.036809816,0.049079755,0.428571429,0.571428571,0.669047619,0.214285714,1,-0.213020833,-0.433333333,-0.05,0.833333333,0.416666667,0.333333333,0.416666667,1800
683,6,207,0.694174754,0.999999993,0.823529406,7,5,0,0,4.821256039,8,0,0,1,0,0,0,217,816,407,0,80400,50825,0,4641.026549,2289.696078,816,80400,27638.66667,0,0,0,0,0,0,1,1,0.703416466,0.025123787,0.025030234,0.025085448,0.221344066,0.321042594,0.187396694,0.028985507,0.004830918,0.857142857,0.142857143,0.426893939,0.136363636,0.8,-0.25,-0.25,-0.25,0,0,0.5,0,1100
683,8,176,0.697674415,0.999999991,0.834862378,4,3,0,0,4.903409091,10,0,0,0,0,1,0,217,689,367.75,0,80400,39210,0,4407.053571,2617.233123,3000,4500,3750,0,0,0,0,0,0,1,1,0.020023935,0.020290301,0.020009024,0.020322995,0.919353746,0.567965368,0.019588745,0.039772727,0.011363636,0.777777778,0.222222222,0.339761905,0.1,0.8,-0.271428571,-0.4,-0.142857143,0,0,0.5,0,1900
683,9,234,0.547008545,0.999999995,0.55208333,4,2,15,0,5.072649573,6,0,0,0,1,0,0,217,589,376,1400,80400,38016.66667,1005,3198.433809,2015.747995,1000,1000,1000,0,0,0,0,0,0,1,1,0.033333514,0.745856283,0.033333594,0.154143179,0.03333343,0.454166667,0.272727273,0.017094017,0.004273504,0.8,0.2,0.659090909,0.136363636,1,-1,-1,-1,0,0,0.5,0,455
683,9,265,0.586206894,0.999999994,0.721518983,7,2,1,1,4.516981132,3,0,0,1,0,0,0,217,569,368,4400,80400,55066.66667,1710.888889,2755.226958,2233.410489,1200,1200,1200,0,0,0,0,0,0,1,1,0.730296784,0.068931815,0.067430922,0.066673608,0.066666871,0.421358225,0.06241342,0.037735849,0.026415094,0.588235294,0.411764706,0.32530303,0.1,0.5,-0.210204082,-0.5,-0.05,0,0,0.5,0,3100
683,12,95,0.789473676,0.999999983,0.866666652,4,2,0,0,4.621052632,10,0,0,0,0,0,0,217,3100,1013.666667,0,80400,28370,0,8600,3490.277127,1400,1400,1400,0,0,0,0,0,0,1,1,0.119956668,0.719239411,0.020001518,0.022239173,0.118563231,0.396786042,0.219742883,0.084210526,0.021052632,0.8,0.2,0.384090909,0.136363636,0.8,-0.327777778,-0.5,-0.155555556,0.244444444,0.022222222,0.255555556,0.022222222,2400
683,10,456,0.444444443,0.999999996,0.585185183,6,5,6,0,4.469298246,9,0,0,0,0,1,0,217,851,388.8888889,5900,80400,32144.44444,2114.361702,3507.285714,2665.649047,416,4300,2303.2,0,0,0,0,0,0,1,1,0.022245928,0.022258248,0.022231375,0.022223792,0.911040657,0.426825889,0.163407615,0.063596491,0.00877193,0.878787879,0.121212121,0.278840125,0.033333333,1,-0.124107143,-0.2,-0.071428571,0.5,0.5,0,0.5,1500
